id,date,user,pc,activity
{H4W8-M6OO65VK-8289IEGK},1/5/2010 9:55,ACC0217,PC-1840,Insert
{B1F6-U2NG16ZZ-3610PGCZ},1/5/2010 10:29,ACC0217,PC-1840,Remove
{H3N8-J3CG04CR-4542PLIQ},1/5/2010 11:17,ACC0217,PC-1840,Insert
{K3D7-N2JJ20VG-0579LXNC},1/5/2010 11:40,ACC0217,PC-1840,Remove
{U6R5-C7OI79ZS-8816EPEU},1/5/2010 12:14,ACC0217,PC-1840,Insert
{I5N6-I2GC44KW-8833XZJN},1/5/2010 12:24,ACC0217,PC-1840,Remove
{D7P1-O4LK50UG-4154IVRR},1/5/2010 12:32,ACC0217,PC-1840,Insert
{O2F2-D0GC25TN-6281XJGZ},1/5/2010 12:42,ACC0217,PC-1840,Remove
{B5Q3-X6MA30SM-8893BCMZ},1/5/2010 12:46,ACC0217,PC-1840,Insert
{N3F7-S4CB34ZD-2940TFRE},1/5/2010 13:29,ACC0217,PC-1840,Remove
{X1B0-S5HG56FL-6169ATZH},1/5/2010 13:54,ACC0217,PC-1840,Insert
{V3G6-D3BT91OK-2870VAMC},1/5/2010 16:41,ACC0217,PC-1840,Remove
{X5T8-B8LZ02CN-0986RZHU},1/5/2010 17:33,ACC0217,PC-1840,Insert
{S4C6-P1PP95OC-1689NZEA},1/5/2010 17:36,ACC0217,PC-1840,Remove
{F4O6-R8VF31MC-3694ZZHH},1/5/2010 17:59,ACC0217,PC-1840,Insert
{D1O3-V9WH95ME-5886RMZX},1/5/2010 18:28,ACC0217,PC-1840,Remove
{F2A4-K3BU03AD-0483CSGV},1/5/2010 9:54,GEC0219,PC-0038,Insert
{Z7Q7-D8PB84AP-5996PLDY},1/5/2010 10:16,GEC0219,PC-0038,Remove
{M2M8-Y4FA62OZ-6653VEJC},1/5/2010 11:11,GEC0219,PC-0038,Insert
{X4Z4-H3YH52VU-6547MUPU},1/5/2010 11:32,GEC0219,PC-0038,Remove
{H1Y6-Q0VA06PH-7127GCAG},1/5/2010 12:23,GEC0219,PC-0038,Insert
{O0I2-V5KV23EH-5452JBMY},1/5/2010 13:21,GEC0219,PC-0038,Remove
{N1R8-T5BM72SH-3766SWDN},1/5/2010 15:17,GEC0219,PC-0038,Insert
{T3H1-O4RH01XO-8770MYRN},1/5/2010 15:26,GEC0219,PC-0038,Remove
{C3O9-E3EJ45BT-3952COXO},1/5/2010 15:56,GEC0219,PC-0038,Insert
{V1B3-G8FN61BM-9125VHID},1/5/2010 16:57,GEC0219,PC-0038,Remove
{J1D0-A1GM20CU-4188FDOF},1/5/2010 7:30,RBH0221,PC-8909,Insert
{I3J7-G1XA64MN-0017UZGK},1/5/2010 7:54,RBH0221,PC-8909,Remove
{V9W2-M8MP97TV-7053CPWH},1/5/2010 7:57,RBH0221,PC-8909,Insert
{H4O7-R2XA29RY-5091PGZT},1/5/2010 8:02,RBH0221,PC-8909,Remove
{W8K0-O5QB82VX-2734MGYZ},1/5/2010 9:24,RBH0221,PC-8909,Insert
{R0C5-X0SB82AF-3467JHTE},1/5/2010 9:49,RBH0221,PC-8909,Remove
{C3V5-G1JH35FY-9666NZOW},1/5/2010 9:53,RBH0221,PC-8909,Insert
{M2O1-D7JU71UD-7829OBZF},1/5/2010 9:54,RBH0221,PC-8909,Remove
{K9M8-Q9PR57YK-9264VIFY},1/5/2010 11:20,RBH0221,PC-8909,Insert
{Z8D6-B4PS44XO-0584XGVB},1/5/2010 11:22,RBH0221,PC-8909,Remove
{V4Q9-Y5OD82WP-0821WQKS},1/5/2010 11:48,RBH0221,PC-8909,Insert
{T9B9-T2NH18CG-0782CDCS},1/5/2010 12:27,RBH0221,PC-8909,Remove
{I9K3-G3TQ86AI-9458ZABH},1/5/2010 12:31,RBH0221,PC-8909,Insert
{K3Q7-Q2ZN41AU-0261YEFB},1/5/2010 13:41,RBH0221,PC-8909,Remove
{L1R9-P2NE52WZ-6856ZHLB},1/5/2010 13:47,RBH0221,PC-8909,Insert
{N3F5-P5RE21WQ-4034WYVX},1/5/2010 14:04,RBH0221,PC-8909,Remove
{I2P8-A0ZT53ZP-7561KVBZ},1/5/2010 14:56,RBH0221,PC-8909,Insert
{E5D1-E3JD92AY-2486UOWP},1/5/2010 14:57,RBH0221,PC-8909,Remove
{T8O7-J2FS14QP-5501WSKP},1/5/2010 7:13,NOT0224,PC-8053,Insert
{G5G7-E1DQ22JY-1972EUWJ},1/5/2010 7:27,NOT0224,PC-8053,Remove
{H0Q7-Y0OW52WU-4354VRVL},1/5/2010 8:34,NOT0224,PC-8053,Insert
{F8M6-L6CT35CT-9748KTAS},1/5/2010 8:41,NOT0224,PC-8053,Remove
{P8X0-X2OC16OW-2829KJBD},1/5/2010 9:36,NOT0224,PC-8053,Insert
{M0W0-X0CR08OS-5929QVLI},1/5/2010 9:55,NOT0224,PC-8053,Remove
{J2I3-Z9HO76LU-8717IDFK},1/5/2010 10:21,NOT0224,PC-8053,Insert
{E9P9-O0MH31XA-1663ZJPG},1/5/2010 11:37,NOT0224,PC-8053,Remove
{S9C6-A4HW90KS-7910IUSB},1/5/2010 11:42,NOT0224,PC-8053,Insert
{U0D7-Q5QF46WZ-4164IUPC},1/5/2010 11:42,NOT0224,PC-8053,Remove
{J2G2-D2OI25OS-0469JZEA},1/5/2010 12:17,NOT0224,PC-8053,Insert
{D6O5-P5GD49TV-8313EVKT},1/5/2010 13:09,NOT0224,PC-8053,Remove
{X7Y9-N4YL14HG-2719FQDI},1/5/2010 14:09,NOT0224,PC-8053,Insert
{X9B2-O1YI45TY-7084BGTW},1/5/2010 14:14,NOT0224,PC-8053,Remove
{L9K9-M6WO93KU-9578DFLV},1/5/2010 14:27,NOT0224,PC-8053,Insert
{D8X8-H9OY63WH-9276TSTM},1/5/2010 14:56,NOT0224,PC-8053,Remove
{S6S3-H4XO47ZX-2439ESIQ},1/5/2010 15:19,NOT0224,PC-8053,Insert
{F9X7-B5HD89MO-5303NCPA},1/5/2010 15:42,NOT0224,PC-8053,Remove
{B3P4-L9SZ71AE-8127QDNQ},1/5/2010 11:08,JOP0225,PC-6036,Insert
{B2T3-Q9AA53XD-8596MSJH},1/5/2010 13:03,JOP0225,PC-6036,Remove
{G5F0-E5IN33KI-3278SRQV},1/5/2010 10:54,MVB0228,PC-8793,Insert
{P7M7-D8EZ41UE-2021DCOZ},1/5/2010 11:28,MVB0228,PC-8793,Remove
{W7Q3-B2LB20LA-4661QKUF},1/5/2010 15:05,MVB0228,PC-8793,Insert
{D1A7-P4NN91ER-4614XUXY},1/5/2010 16:47,MVB0228,PC-8793,Remove
{U6D2-V2OW33YZ-1943EERG},1/5/2010 12:14,SRG0235,PC-7321,Insert
{G5C3-E7KP96HA-0201FSLY},1/5/2010 12:21,SRG0235,PC-7321,Remove
{W2L1-J3YD79VX-9793AEPT},1/5/2010 14:45,SRG0235,PC-7321,Insert
{F7U3-O1TV45WQ-0125GEAH},1/5/2010 15:32,SRG0235,PC-7321,Remove
{Z6P4-T5MJ83HZ-8194HQLH},1/5/2010 8:17,DDQ0238,PC-9192,Insert
{G8K7-K5EB07JG-7628LHHR},1/5/2010 9:33,DDQ0238,PC-9192,Remove
{U4C2-Y1JQ96ZW-6519RAYO},1/5/2010 11:10,DDQ0238,PC-9192,Insert
{H9E8-M5IG79RL-4567ZZRU},1/5/2010 11:52,DDQ0238,PC-9192,Remove
{X9A1-N3NF87NJ-2365VQKP},1/5/2010 11:55,DDQ0238,PC-9192,Insert
{Q2E9-B0FQ16BG-7608ZWBC},1/5/2010 12:17,DDQ0238,PC-9192,Remove
{V7N8-I7SA08IK-5579NLUT},1/5/2010 13:26,DDQ0238,PC-9192,Insert
{T8X3-N1OF94PM-4814WHSA},1/5/2010 13:47,DDQ0238,PC-9192,Remove
{S1N5-N7JH07JX-4243RPFU},1/5/2010 13:50,DDQ0238,PC-9192,Insert
{D0K8-L4UQ95SU-4181YHXD},1/5/2010 16:02,DDQ0238,PC-9192,Remove
{A2V3-R0MH83VH-9309KVZX},1/5/2010 16:15,DDQ0238,PC-9192,Insert
{S1H0-V5MM12PP-7235LKWU},1/5/2010 16:37,DDQ0238,PC-9192,Remove
{O3B4-F5PD55ED-1905OOBF},1/5/2010 10:43,ASR0240,PC-8166,Insert
{U9R3-K6ZJ46DN-4023UVIB},1/5/2010 11:59,ASR0240,PC-8166,Remove
{M4L9-G0XX48GJ-1967CQIT},1/5/2010 13:38,ASR0240,PC-8166,Insert
{N7Q8-P1CX37IL-6432ACMA},1/5/2010 14:36,ASR0240,PC-8166,Remove
{G6M2-D9BX53NH-1060RVUS},1/5/2010 14:48,ASR0240,PC-8166,Insert
{K5Z6-E7LI88SD-2055WOVF},1/5/2010 15:11,ASR0240,PC-8166,Remove
{F9H6-H4MP31FJ-5202PFLW},1/5/2010 15:20,ASR0240,PC-8166,Insert
{R9M2-X7NO55TY-4204EELB},1/5/2010 15:25,ASR0240,PC-8166,Remove
{L9R9-C5KK37MP-9120XCIA},1/5/2010 16:04,ASR0240,PC-8166,Insert
{B9F2-Q8LK94UP-9034LANM},1/5/2010 16:16,ASR0240,PC-8166,Remove
{T6Q0-O8RJ94CQ-8296IVQC},1/5/2010 16:42,ASR0240,PC-8166,Insert
{C8Z7-T1ZG64SS-3296NZYO},1/5/2010 16:43,ASR0240,PC-8166,Remove
{X6J3-Z4PS03IJ-6930FLJB},1/5/2010 6:47,MLS0246,PC-7039,Insert
{I0A0-X3UZ08BL-9614ZIIE},1/5/2010 6:58,MLS0246,PC-7039,Remove
{L3P3-H2FI64UW-2710CLBY},1/5/2010 7:48,MLS0246,PC-7039,Insert
{Q5R4-I0UZ09JA-6071JNKU},1/5/2010 9:23,MLS0246,PC-7039,Remove
{H1F8-T0SG04RR-5813SKQO},1/5/2010 10:30,MLS0246,PC-7039,Insert
{H9H6-U7CC22RH-4640DJGQ},1/5/2010 10:38,MLS0246,PC-7039,Remove
{X9F3-B3EU27HH-5553DSUY},1/5/2010 11:53,MLS0246,PC-7039,Insert
{J7F8-D6JV94XW-7235OWQS},1/5/2010 12:57,MLS0246,PC-7039,Remove
{P9E6-G5UE74IA-5761FXRS},1/5/2010 13:28,MLS0246,PC-7039,Insert
{A7P4-G3HF38IV-1288UQKL},1/5/2010 14:14,MLS0246,PC-7039,Remove
{H0J5-Z7NR98RH-3837RDJB},1/5/2010 14:59,MLS0246,PC-7039,Insert
{E7V9-D5XN71JK-4451ASMR},1/5/2010 15:05,MLS0246,PC-7039,Remove
{D3D3-Q4RS84VP-4331LJBY},1/5/2010 8:50,CHP0256,PC-1710,Insert
{X6Y1-G5NM09EE-4275GCAQ},1/5/2010 9:45,CHP0256,PC-1710,Remove
{H7H4-P8YR80AS-8466RTHT},1/5/2010 11:06,CHP0256,PC-1710,Insert
{M9O8-C6XJ81QM-9389YVUQ},1/5/2010 11:49,CHP0256,PC-1710,Remove
{N9N5-N1ID80RD-7656PXZR},1/5/2010 12:06,CHP0256,PC-1710,Insert
{K0Q9-T2IK70MF-8454VGRR},1/5/2010 12:42,CHP0256,PC-1710,Remove
{N3H2-R6OT53LV-8460AWPP},1/5/2010 13:13,CHP0256,PC-1710,Insert
{V3T2-L9MQ53PT-6051LJXV},1/5/2010 14:46,CHP0256,PC-1710,Remove
{P1B0-Y6NK80QE-7658NEKV},1/5/2010 16:00,CHP0256,PC-1710,Insert
{N9O3-M4IL46XN-7555LGKR},1/5/2010 16:06,CHP0256,PC-1710,Remove
{S8Y9-N0DK57VU-4013UFEI},1/5/2010 16:18,CHP0256,PC-1710,Insert
{A6D2-N8ZZ50LG-4118OMTE},1/5/2010 16:21,CHP0256,PC-1710,Remove
{M1E4-U7MP14HW-6188OMOJ},1/5/2010 16:48,CHP0256,PC-1710,Insert
{A2Y4-V7KN80TJ-9779KANX},1/5/2010 16:59,CHP0256,PC-1710,Remove
{D9Q2-H9WU98VA-2250EFIO},1/5/2010 8:24,BGR0260,PC-7059,Insert
{M3L1-J4EP83HY-6472MMYP},1/5/2010 10:06,BGR0260,PC-7059,Remove
{C8E1-Z2RB51LC-9616SVQA},1/5/2010 10:13,BGR0260,PC-7059,Insert
{I6X4-F0CG05VD-2561DXTH},1/5/2010 10:18,BGR0260,PC-7059,Remove
{P1P5-B1EV03MN-6476ZDWP},1/5/2010 10:42,BGR0260,PC-7059,Insert
{P2D0-C3YY05CD-2081VKDC},1/5/2010 12:29,BGR0260,PC-7059,Remove
{O3M0-S6RP59AF-2726JYFT},1/5/2010 13:10,BGR0260,PC-7059,Insert
{A9K7-I9SK01LI-1654AFGB},1/5/2010 13:49,BGR0260,PC-7059,Remove
{G5S0-F0DE00XJ-2710BUJI},1/5/2010 13:52,BGR0260,PC-7059,Insert
{B7T8-C9VG54ZH-6237AQNS},1/5/2010 14:25,BGR0260,PC-7059,Remove
{J7X0-N1TH05BG-1980FXUV},1/5/2010 8:44,ACA0273,PC-1701,Insert
{H8V0-O1KY67MH-6611YOMW},1/5/2010 8:58,ACA0273,PC-1701,Remove
{K4F1-H6XA07XA-7408TDRE},1/5/2010 9:40,ACA0273,PC-1701,Insert
{W5W0-G6XB86XH-5615JGQF},1/5/2010 9:44,ACA0273,PC-1701,Remove
{B2V7-C7AK00TL-0176UDPP},1/5/2010 10:36,ACA0273,PC-1701,Insert
{H2Z7-F2HR59GP-5908XVTS},1/5/2010 11:38,ACA0273,PC-1701,Remove
{C2M8-W7RV56DZ-7870TSZE},1/5/2010 11:49,ACA0273,PC-1701,Insert
{K7Q5-E2TH53UQ-5838NOMI},1/5/2010 12:34,ACA0273,PC-1701,Remove
{T6P4-B2NN52PP-1905IANI},1/5/2010 12:44,ACA0273,PC-1701,Insert
{F7M1-H1KG67ZR-9665PPAT},1/5/2010 13:59,ACA0273,PC-1701,Remove
{M5F3-O0RX97UM-1826BTOZ},1/5/2010 15:05,ACA0273,PC-1701,Insert
{P5Q5-A4TL56SA-9333QJLO},1/5/2010 15:43,ACA0273,PC-1701,Remove
{M3L3-E6JL47OB-2264UZCA},1/5/2010 7:25,RWH0277,PC-9563,Insert
{F7D3-L5UM66VI-1229WYIF},1/5/2010 7:35,RWH0277,PC-9563,Remove
{C3Q0-L3NA52TR-1397LIRV},1/5/2010 8:36,RWH0277,PC-9563,Insert
{W8T1-V3ZD67XG-9535TUHQ},1/5/2010 8:56,RWH0277,PC-9563,Remove
{H6L9-H7DS37JX-7087ZTKW},1/5/2010 10:44,RWH0277,PC-9563,Insert
{X1R8-Z3PB12EU-9972ICJW},1/5/2010 11:25,RWH0277,PC-9563,Remove
{W1H8-A0WF96CY-9096PXKX},1/5/2010 14:23,RWH0277,PC-9563,Insert
{E2G8-X2DY22VK-1164LQQU},1/5/2010 14:37,RWH0277,PC-9563,Remove
{D6L2-I6BC74RL-1306XUYI},1/5/2010 8:56,CPT0297,PC-6254,Insert
{R5S1-N0DO05CX-4979KLUP},1/5/2010 9:19,CPT0297,PC-6254,Remove
{C9S4-J7NA60PG-3904BZHH},1/5/2010 9:30,CPT0297,PC-6254,Insert
{I4Q2-B6OP06NC-8862AZLY},1/5/2010 10:42,CPT0297,PC-6254,Remove
{V3W7-O8WV95NG-8763YTQZ},1/5/2010 9:50,BAL0305,PC-2825,Insert
{I9P0-C7DE43EF-5328PMCV},1/5/2010 13:40,BAL0305,PC-2825,Remove
{M5O0-M8ME15DO-0109ZIYU},1/5/2010 13:56,BAL0305,PC-2825,Insert
{Q5K8-D1TI58HS-5320NYLJ},1/5/2010 14:53,BAL0305,PC-2825,Remove
{W8W8-I3MR87HP-8920PPNQ},1/5/2010 15:14,BAL0305,PC-2825,Insert
{X3J8-E6AU90EB-8771JLSI},1/5/2010 17:58,BAL0305,PC-2825,Remove
{L6P2-D0BL36OE-8715LFRF},1/5/2010 8:44,EFH0309,PC-5536,Insert
{T8R8-E4JN20MR-5087HUHK},1/5/2010 10:03,EFH0309,PC-5536,Remove
{G5K9-T5IB35VO-2642AGKE},1/5/2010 13:56,EFH0309,PC-5536,Insert
{H0V7-L0WR04NK-9183AUEC},1/5/2010 15:31,EFH0309,PC-5536,Remove
{Y5R3-Y6IQ48WC-0441WMVK},1/5/2010 7:18,HAS0314,PC-0399,Insert
{V9C8-F3AH38SB-2755TWKD},1/5/2010 7:24,HAS0314,PC-0399,Remove
{B7U1-N2TQ95FL-7355BPUX},1/5/2010 7:29,HAS0314,PC-0399,Insert
{D5Q6-D0GG72FG-8793YYWL},1/5/2010 8:06,HAS0314,PC-0399,Remove
{D7M4-T2HB24FS-6626AHVW},1/5/2010 8:46,HAS0314,PC-0399,Insert
{U4I0-J6YX90GQ-4835TCLT},1/5/2010 10:57,HAS0314,PC-0399,Remove
{A5V5-Q7XD64PS-3635OJPG},1/5/2010 11:34,HAS0314,PC-0399,Insert
{K6H7-Q5IC10RK-8895RSFW},1/5/2010 13:23,HAS0314,PC-0399,Remove
{X3L9-Y3OW36KH-8563SEBE},1/5/2010 13:26,HAS0314,PC-0399,Insert
{S2T7-I5SS26NU-0458QWGH},1/5/2010 14:31,HAS0314,PC-0399,Remove
{R3F7-D0VZ45ZI-5336FMHL},1/5/2010 14:44,HAS0314,PC-0399,Insert
{W1R9-Y8ML46PJ-3737KGVF},1/5/2010 14:57,HAS0314,PC-0399,Remove
{E6D9-M7FT10SV-6764GRQU},1/5/2010 14:57,HAS0314,PC-0399,Insert
{X0R8-D1FU29VV-7115JMOI},1/5/2010 15:30,HAS0314,PC-0399,Remove
{L2B6-A7CX33MW-0465RKZK},1/5/2010 9:41,POC0317,PC-8918,Insert
{A5H4-B0BI01PK-6040DEUK},1/5/2010 11:54,POC0317,PC-8918,Remove
{V6O9-N2TG37BU-1796EPEC},1/5/2010 12:49,POC0317,PC-8918,Insert
{H8B5-E9PW25NH-5642GMBW},1/5/2010 14:12,POC0317,PC-8918,Remove
{M0P8-L4NE15BT-6491WUST},1/5/2010 14:52,POC0317,PC-8918,Insert
{Z1R9-D2EZ39EU-9547UZKH},1/5/2010 15:01,POC0317,PC-8918,Remove
{A6L2-I3OB37GP-0341FATB},1/5/2010 18:26,POC0317,PC-8918,Insert
{J6F4-X0XD81ZF-3261AAJI},1/5/2010 18:38,POC0317,PC-8918,Remove
{E6R8-E8TG20KJ-0969FAJJ},1/5/2010 7:47,STS0318,PC-9047,Insert
{I4M2-C2OH25WO-3323RGLL},1/5/2010 9:23,STS0318,PC-9047,Remove
{A8M9-B6HW92NR-4419IUXM},1/5/2010 11:59,STS0318,PC-9047,Insert
{Q2X6-Y1WF44BB-5922RFAH},1/5/2010 13:10,STS0318,PC-9047,Remove
{I9K8-Z3VK91CG-3340QIEA},1/5/2010 13:18,STS0318,PC-9047,Insert
{A0U8-F5NK13RO-2467FOLH},1/5/2010 14:28,STS0318,PC-9047,Remove
{Q1F0-D6QC03EL-9274FLSM},1/5/2010 9:04,MDM0319,PC-2198,Insert
{R2F8-H7NH40NG-6631YLHE},1/5/2010 9:28,MDM0319,PC-2198,Remove
{P3O4-L8BE88RQ-4975LUUD},1/5/2010 9:30,MDM0319,PC-2198,Insert
{X8V9-M3SX16US-6891FWQM},1/5/2010 10:20,MDM0319,PC-2198,Remove
{E3W2-U5RB20ZA-0302EKJI},1/5/2010 10:31,MDM0319,PC-2198,Insert
{F8E9-L8IS17YB-9841QASP},1/5/2010 10:47,MDM0319,PC-2198,Remove
{T8Q1-D4AB12AP-5673DCIT},1/5/2010 12:15,MDM0319,PC-2198,Insert
{W0S4-H9JN63KC-4813BTAH},1/5/2010 14:00,MDM0319,PC-2198,Remove
{A9H4-O8XG64YV-1902XLEP},1/5/2010 14:06,MDM0319,PC-2198,Insert
{B8D5-F4CK80HZ-8499UYZN},1/5/2010 14:40,MDM0319,PC-2198,Remove
{L1E2-C4PZ94BQ-6931DJSL},1/5/2010 15:50,MDM0319,PC-2198,Insert
{Q8X8-U9GP40KK-9347PMBF},1/5/2010 16:24,MDM0319,PC-2198,Remove
{E6H6-Y5PB34AE-7330JLGA},1/5/2010 16:33,MDM0319,PC-2198,Insert
{G7Q0-Y3RQ93HM-2829DHDE},1/5/2010 16:47,MDM0319,PC-2198,Remove
{N7H4-Z0FU47VN-3936TOPJ},1/5/2010 16:53,MDM0319,PC-2198,Insert
{Q9B3-E5SV01LJ-3124ZLCX},1/5/2010 17:04,MDM0319,PC-2198,Remove
{Y5B8-C9KB70BT-9207NLII},1/5/2010 17:06,MDM0319,PC-2198,Insert
{S4B2-N7VY02SJ-8889YUPE},1/5/2010 17:09,MDM0319,PC-2198,Remove
{R9Z8-Y1JK85ZO-4732TQRN},1/5/2010 9:59,LEB0339,PC-1432,Insert
{Y9Z6-U7OK58TQ-4055BZRA},1/5/2010 12:04,LEB0339,PC-1432,Remove
{F1G5-R3KG57VA-0460TROD},1/5/2010 13:06,LEB0339,PC-1432,Insert
{C9Z4-S2YN37DE-2516RSFR},1/5/2010 14:04,LEB0339,PC-1432,Remove
{Y0U2-A0KW89RP-3283ZKMU},1/5/2010 15:55,LEB0339,PC-1432,Insert
{L7X2-J7RC47FT-7680SHWA},1/5/2010 18:04,LEB0339,PC-1432,Remove
{R3L6-Z9FU71ZG-0773UBXR},1/5/2010 10:05,KBS0345,PC-7423,Insert
{E4L2-I8EV17UL-9058KYZX},1/5/2010 11:23,KBS0345,PC-7423,Remove
{E7N3-W8HK27MZ-1274OUOO},1/5/2010 12:22,KBS0345,PC-7423,Insert
{M0M7-D7TR37DT-3185NMSO},1/5/2010 12:42,KBS0345,PC-7423,Remove
{V4H1-Y7HT71IE-5799RRLE},1/5/2010 12:45,KBS0345,PC-7423,Insert
{Q2H6-Q4ZO85QT-5781MZLJ},1/5/2010 14:01,KBS0345,PC-7423,Remove
{C6T9-O0RO25GN-8880VHDC},1/5/2010 16:06,KBS0345,PC-7423,Insert
{Y2R8-O6QM76WS-7656CPTL},1/5/2010 16:28,KBS0345,PC-7423,Remove
{J7K4-B4KS33OZ-0511XRXZ},1/5/2010 17:00,KBS0345,PC-7423,Insert
{X0T6-P7JD91AL-0435ZYFS},1/5/2010 18:51,KBS0345,PC-7423,Remove
{Q7S2-E5EH28AW-2396FVVP},1/5/2010 18:56,KBS0345,PC-7423,Insert
{Z7R1-K1ZC92SI-0879YAMS},1/5/2010 19:02,KBS0345,PC-7423,Remove
{W6Z2-E9JC51WV-8218QFSO},1/5/2010 8:00,DKO0348,PC-7331,Insert
{V1P3-I2WE48JA-9079HJIQ},1/5/2010 8:28,DKO0348,PC-7331,Remove
{C7V5-Y7KL65MS-3082LKLX},1/5/2010 8:34,DKO0348,PC-7331,Insert
{F1I3-A3KC21ZX-9781WBCC},1/5/2010 9:07,DKO0348,PC-7331,Remove
{Q9N4-U7GT51WZ-7895ASKV},1/5/2010 9:33,DKO0348,PC-7331,Insert
{U2K5-A5SA21SK-1083MQKX},1/5/2010 10:34,DKO0348,PC-7331,Remove
{M1A8-Q4OZ08SH-4790XSQC},1/5/2010 10:55,DKO0348,PC-7331,Insert
{B8P3-T1SG98ZL-4343JJLE},1/5/2010 11:04,DKO0348,PC-7331,Remove
{F6T1-W9FA45TY-5167KEZD},1/5/2010 11:05,DKO0348,PC-7331,Insert
{W5M1-K6RQ75SS-1944QUUY},1/5/2010 11:09,DKO0348,PC-7331,Remove
{S0M7-C7JO01XW-3630RSHO},1/5/2010 11:10,DKO0348,PC-7331,Insert
{Z7M8-X0HV51CH-3798KEWE},1/5/2010 11:55,DKO0348,PC-7331,Remove
{V2H2-M6LU52LG-8407LBYV},1/5/2010 12:12,DKO0348,PC-7331,Insert
{T3D5-B7VQ62WV-4017ZLMT},1/5/2010 12:34,DKO0348,PC-7331,Remove
{J3P3-G9YI55FZ-6318RPBJ},1/5/2010 12:41,DKO0348,PC-7331,Insert
{W6J7-P4GM35DI-8477TYTZ},1/5/2010 12:41,DKO0348,PC-7331,Remove
{U0U1-Q2FG86MV-4247RROY},1/5/2010 7:41,JRB0349,PC-5877,Insert
{R4G0-P0LK25ON-8087ARJI},1/5/2010 8:40,JRB0349,PC-5877,Remove
{H6X7-Y8WV18BP-6103HTJG},1/5/2010 9:28,JRB0349,PC-5877,Insert
{U4X6-X7GW74JV-4470OCQO},1/5/2010 9:34,JRB0349,PC-5877,Remove
{A3Y9-G3YV87WR-7032SEXY},1/5/2010 9:35,JRB0349,PC-5877,Insert
{Z2U2-I1ON30DE-7262OJRJ},1/5/2010 10:49,JRB0349,PC-5877,Remove
{W3W6-A0GY12RU-7739WNUR},1/5/2010 12:58,JRB0349,PC-5877,Insert
{A9W8-O5RI38TI-2888CYFT},1/5/2010 13:30,JRB0349,PC-5877,Remove
{K9B2-N1CC53UL-9781UCHY},1/5/2010 13:56,JRB0349,PC-5877,Insert
{X3V6-Y4IE20GH-7382ITDW},1/5/2010 14:41,JRB0349,PC-5877,Remove
{P4B1-Q4AM74SH-6054KQVV},1/5/2010 14:49,JRB0349,PC-5877,Insert
{F5J6-B5KB67VO-0870JZDW},1/5/2010 15:30,JRB0349,PC-5877,Remove
{L3J7-K5TM01IB-0940XKBA},1/5/2010 9:01,TWL0351,PC-0609,Insert
{R2T5-T4SN30JL-5816XXNJ},1/5/2010 10:25,TWL0351,PC-0609,Remove
{H6A9-N6CF21ZQ-8625LABL},1/5/2010 12:35,TWL0351,PC-0609,Insert
{U3R5-Y9VK27EB-1340PHUU},1/5/2010 12:41,TWL0351,PC-0609,Remove
{A7F2-N6ML89PZ-0892SVZT},1/5/2010 13:31,TWL0351,PC-0609,Insert
{L4N4-J5AE52NF-7825ZIUO},1/5/2010 13:34,TWL0351,PC-0609,Remove
{Y2N5-A5PR62QI-4978DJTK},1/5/2010 16:01,TWL0351,PC-0609,Insert
{S4T5-T2OD30KV-1182XEYH},1/5/2010 18:27,TWL0351,PC-0609,Remove
{I9P9-N7KJ37XR-8009XVEA},1/5/2010 9:11,GCJ0352,PC-4607,Insert
{A2T9-U9ZZ11VM-2254WQEP},1/5/2010 11:58,GCJ0352,PC-4607,Remove
{G7J6-R7VX24BM-2195HHMB},1/5/2010 12:30,GCJ0352,PC-4607,Insert
{Q5Y7-E2UR31VT-9523ADGF},1/5/2010 16:27,GCJ0352,PC-4607,Remove
{B4Y1-O2OZ39UR-0086YDGQ},1/5/2010 17:09,HWB0364,PC-6596,Insert
{D7L9-O4TR49GF-6055AQUD},1/5/2010 17:56,HWB0364,PC-6596,Remove
{H2M8-O9GV80ZX-4960NXFK},1/5/2010 7:53,KRH0377,PC-6923,Insert
{S9U1-C7JB64HP-8986VHFZ},1/5/2010 10:38,KRH0377,PC-6923,Remove
{M1T0-X6OO63QW-9911WQNY},1/5/2010 12:25,KRH0377,PC-6923,Insert
{M3A4-B7OT39OR-3348DCVG},1/5/2010 13:25,KRH0377,PC-6923,Remove
{A7G0-H4NJ22HL-0225XTFC},1/5/2010 10:08,PDM0384,PC-3906,Insert
{N7T6-H5UI41HJ-8546SDFI},1/5/2010 10:09,PDM0384,PC-3906,Remove
{M7M5-A0MW22HE-4611YCIA},1/5/2010 10:25,PDM0384,PC-3906,Insert
{C8F6-Q0CA84JK-7140QPPU},1/5/2010 11:04,PDM0384,PC-3906,Remove
{K9G1-E0VR19KY-1742CKEK},1/5/2010 11:40,PDM0384,PC-3906,Insert
{P2C9-H9MD46CH-5717UTDO},1/5/2010 11:52,PDM0384,PC-3906,Remove
{C0K2-B2JP49TH-1313BNJO},1/5/2010 12:12,PDM0384,PC-3906,Insert
{K8G0-D1WZ79IY-8692EVLL},1/5/2010 12:16,PDM0384,PC-3906,Remove
{S5O3-F9LJ94KI-8973BLNC},1/5/2010 14:59,PDM0384,PC-3906,Insert
{U8D2-B2PH46BX-4469DWOM},1/5/2010 16:15,PDM0384,PC-3906,Remove
